MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,DATE,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL
Nov18,Total,Total clients,2018-11-30,23855.0,32834.0,12437.0,6212.0,6618.0,2376.0,1629.0,3259.0,88967.0
Nov19,Accommodation,Accommodation,2019-11-30,11588.0,15710.0,7189.0,2593.0,3988.0,1735.0,1093.0,1374.0,45189.0
Nov19,Accommodation,Housing crisis (e.g. eviction),2019-11-30,7402.0,9637.0,4314.0,1349.0,2496.0,1078.0,636.0,657.0,27543.0
Nov19,Accommodation,Inadequate or inappropriate dwelling conditions,2019-11-30,4442.0,8090.0,3495.0,1270.0,1408.0,858.0,574.0,779.0,20893.0
Nov19,Accommodation,Previous accommodation ended,2019-11-30,3265.0,4549.0,2035.0,868.0,489.0,759.0,396.0,225.0,12576.0
Nov19,Financial,Employment difficulties,2019-11-30,1288.0,1602.0,671.0,225.0,157.0,70.0,146.0,151.0,4307.0
Nov19,Financial,Financial,2019-11-30,10976.0,15084.0,6304.0,2645.0,1651.0,1286.0,1001.0,923.0,39822.0
Nov19,Financial,Financial difficulties,2019-11-30,7981.0,11962.0,4949.0,1992.0,1082.0,890.0,733.0,669.0,30227.0
Nov19,Financial,Housing affordability stress,2019-11-30,6341.0,8788.0,3886.0,1294.0,542.0,927.0,693.0,486.0,22942.0
Nov19,Financial,Problematic gambling,2019-11-30,84.0,54.0,29.0,4.0,16.0,7.0,1.0,14.0,208.0
Nov19,Financial,Unemployment,2019-11-30,2518.0,2948.0,1578.0,782.0,535.0,248.0,279.0,262.0,9145.0
Nov19,Health,Health,2019-11-30,5825.0,7441.0,2706.0,1608.0,1611.0,999.0,568.0,437.0,21166.0
Nov19,Health,Medical issues,2019-11-30,1639.0,2623.0,1126.0,545.0,516.0,336.0,201.0,166.0,7148.0
Nov19,Health,Mental health issues,2019-11-30,4367.0,5444.0,1740.0,940.0,1164.0,790.0,418.0,146.0,14990.0
Nov19,Health,Problematic alcohol use,2019-11-30,666.0,655.0,295.0,252.0,142.0,80.0,57.0,147.0,2292.0
Nov19,Health,Problematic drug or substance use,2019-11-30,1567.0,1911.0,538.0,507.0,342.0,175.0,126.0,98.0,5260.0
Nov19,Interpersonal,Family and domestic violence,2019-11-30,7243.0,14272.0,3342.0,2716.0,1709.0,479.0,605.0,980.0,31283.0
Nov19,Interpersonal,Interpersonal relationships,2019-11-30,11140.0,18062.0,5354.0,3667.0,2399.0,1095.0,959.0,1400.0,43993.0
Nov19,Interpersonal,Non-family violence,2019-11-30,423.0,753.0,172.0,174.0,34.0,107.0,41.0,51.0,1755.0
Nov19,Interpersonal,Relationship/family breakdown,2019-11-30,5831.0,5653.0,2468.0,1562.0,683.0,604.0,704.0,323.0,17815.0
Nov19,Interpersonal,Sexual abuse,2019-11-30,414.0,582.0,155.0,213.0,60.0,38.0,41.0,36.0,1539.0
Nov19,Interpersonal,Time out from family/other situation,2019-11-30,2114.0,2170.0,1252.0,804.0,160.0,412.0,241.0,410.0,7561.0
Nov19,Not stated,Not stated,2019-11-30,496.0,147.0,15.0,27.0,0.0,5.0,4.0,204.0,895.0
Nov19,Other,Discrimination including racial discrimination,2019-11-30,181.0,174.0,53.0,26.0,60.0,3.0,17.0,2.0,516.0
Nov19,Other,Disengagement with school or other education and training,2019-11-30,670.0,503.0,102.0,104.0,269.0,28.0,36.0,52.0,1764.0
Nov19,Other,Itinerant,2019-11-30,812.0,933.0,286.0,276.0,328.0,229.0,25.0,165.0,3049.0
Nov19,Other,Lack of family and/or community support,2019-11-30,4559.0,5174.0,2640.0,1463.0,629.0,824.0,502.0,511.0,16289.0
Nov19,Other,Other,2019-11-30,7410.0,8839.0,3982.0,2431.0,1524.0,1131.0,787.0,1182.0,27256.0
Nov19,Other,Other (not elsewhere classified),2019-11-30,1923.0,2155.0,1152.0,678.0,189.0,89.0,198.0,464.0,6847.0
Nov19,Other,Transition from custodial arrangements,2019-11-30,574.0,1151.0,167.0,99.0,205.0,102.0,55.0,63.0,2416.0
Nov19,Other,Transition from foster care and child safety residential placements,2019-11-30,71.0,194.0,45.0,45.0,16.0,8.0,11.0,27.0,416.0
Nov19,Other,Transition from other care arrangements,2019-11-30,248.0,320.0,85.0,83.0,56.0,69.0,37.0,25.0,923.0
Nov19,Other,Unable to return home due to environmental reasons,2019-11-30,599.0,461.0,172.0,180.0,123.0,66.0,84.0,47.0,1732.0
Nov19,Total,Total clients,2019-11-30,23345.0,33240.0,12248.0,6585.0,6197.0,2369.0,1735.0,3271.0,88778.0
Nov20,Accommodation,Accommodation,2020-11-30,12544.0,16592.0,7802.0,2847.0,4321.0,1837.0,1106.0,1328.0,48311.0
Nov20,Accommodation,Housing crisis (e.g. eviction),2020-11-30,7634.0,10142.0,4490.0,1271.0,2746.0,1072.0,634.0,545.0,28520.0
Nov20,Accommodation,Inadequate or inappropriate dwelling conditions,2020-11-30,5130.0,9133.0,3989.0,1668.0,1564.0,934.0,589.0,847.0,23827.0
Nov20,Accommodation,Previous accommodation ended,2020-11-30,3433.0,5683.0,2531.0,873.0,490.0,778.0,404.0,254.0,14439.0
Nov20,Covid,Covid-19,2020-11-30,517.0,3563.0,492.0,119.0,17.0,5.0,96.0,36.0,4844.0
Nov20,Financial,Employment difficulties,2020-11-30,1278.0,1733.0,547.0,223.0,182.0,58.0,146.0,118.0,4285.0
Nov20,Financial,Financial,2020-11-30,10902.0,15565.0,6834.0,2605.0,1588.0,1187.0,1069.0,921.0,40643.0
Nov20,Financial,Financial difficulties,2020-11-30,7442.0,12283.0,5075.0,1873.0,983.0,755.0,749.0,594.0,29740.0
Nov20,Financial,Housing affordability stress,2020-11-30,6557.0,9363.0,4150.0,1337.0,432.0,859.0,722.0,488.0,23898.0
Nov20,Financial,Problematic gambling,2020-11-30,102.0,57.0,32.0,6.0,12.0,3.0,8.0,13.0,233.0
Nov20,Financial,Unemployment,2020-11-30,2639.0,3821.0,1786.0,814.0,609.0,217.0,321.0,251.0,10457.0
Nov20,Health,Health,2020-11-30,5997.0,8031.0,3009.0,1904.0,1782.0,971.0,662.0,386.0,22726.0
Nov20,Health,Medical issues,2020-11-30,1680.0,2881.0,1234.0,630.0,521.0,336.0,212.0,158.0,7647.0
Nov20,Health,Mental health issues,2020-11-30,4734.0,5951.0,1994.0,1135.0,1315.0,778.0,494.0,132.0,16519.0
Nov20,Health,Problematic alcohol use,2020-11-30,612.0,651.0,330.0,376.0,195.0,74.0,78.0,113.0,2429.0
Nov20,Health,Problematic drug or substance use,2020-11-30,1486.0,2234.0,577.0,588.0,418.0,123.0,166.0,76.0,5666.0
Nov20,Interpersonal,Family and domestic violence,2020-11-30,7796.0,14219.0,3569.0,2662.0,1659.0,516.0,660.0,1299.0,32328.0
Nov20,Interpersonal,Interpersonal relationships,2020-11-30,11863.0,18283.0,5740.0,3681.0,2304.0,1158.0,1027.0,1622.0,45607.0
Nov20,Interpersonal,Non-family violence,2020-11-30,439.0,805.0,249.0,153.0,36.0,131.0,66.0,55.0,1934.0
Nov20,Interpersonal,Relationship/family breakdown,2020-11-30,5945.0,6111.0,2777.0,1585.0,656.0,613.0,749.0,355.0,18781.0
Nov20,Interpersonal,Sexual abuse,2020-11-30,359.0,564.0,175.0,248.0,58.0,38.0,27.0,38.0,1506.0
Nov20,Interpersonal,Time out from family/other situation,2020-11-30,2170.0,2454.0,1462.0,813.0,92.0,434.0,224.0,371.0,8020.0
Nov20,Not stated,Not stated,2020-11-30,323.0,212.0,9.0,26.0,0.0,1.0,6.0,174.0,751.0
Nov20,Other,Discrimination including racial discrimination,2020-11-30,147.0,152.0,46.0,21.0,88.0,7.0,28.0,3.0,492.0
Nov20,Other,Disengagement with school or other education and training,2020-11-30,552.0,479.0,194.0,143.0,253.0,24.0,21.0,34.0,1700.0
Nov20,Other,Itinerant,2020-11-30,706.0,1486.0,344.0,276.0,430.0,200.0,17.0,155.0,3614.0
Nov20,Other,Lack of family and/or community support,2020-11-30,4482.0,5686.0,2984.0,1519.0,705.0,778.0,525.0,471.0,17141.0
Nov20,Other,Other,2020-11-30,7207.0,9516.0,4312.0,2585.0,1724.0,1128.0,802.0,1012.0,28268.0
Nov20,Other,Other (not elsewhere classified),2020-11-30,1473.0,1821.0,1018.0,713.0,180.0,138.0,197.0,378.0,5917.0
Nov20,Other,Transition from custodial arrangements,2020-11-30,652.0,1317.0,153.0,133.0,240.0,82.0,55.0,55.0,2685.0
Nov20,Other,Transition from foster care and child safety residential placements,2020-11-30,83.0,177.0,56.0,31.0,12.0,10.0,10.0,28.0,407.0
Nov20,Other,Transition from other care arrangements,2020-11-30,233.0,344.0,104.0,84.0,43.0,42.0,34.0,22.0,906.0
Nov20,Other,Unable to return home due to environmental reasons,2020-11-30,477.0,537.0,194.0,155.0,135.0,71.0,79.0,33.0,1681.0
Nov20,Total,Total clients,2020-11-30,24108.0,33573.0,12851.0,6653.0,6358.0,2508.0,1854.0,3372.0,91122.0
Nov21,Accommodation,Accommodation,2021-11-30,13114.0,16767.0,8544.0,3049.0,4742.0,1964.0,1195.0,1200.0,50505.0
Nov21,Accommodation,Housing crisis (e.g. eviction),2021-11-30,8477.0,10501.0,5272.0,1599.0,3324.0,1151.0,682.0,439.0,31415.0
Nov21,Accommodation,Inadequate or inappropriate dwelling conditions,2021-11-30,5024.0,8671.0,4412.0,1629.0,1317.0,1004.0,648.0,741.0,23421.0
Nov21,Accommodation,Previous accommodation ended,2021-11-30,3444.0,5198.0,2659.0,997.0,383.0,827.0,456.0,262.0,14216.0
Nov21,Covid,Covid-19,2021-11-30,567.0,2350.0,149.0,68.0,38.0,0.0,54.0,21.0,3247.0
Nov21,Financial,Employment difficulties,2021-11-30,1221.0,1605.0,600.0,285.0,186.0,61.0,159.0,137.0,4254.0
Nov21,Financial,Financial,2021-11-30,11102.0,16068.0,7747.0,2788.0,1727.0,1354.0,1154.0,816.0,42716.0
Nov21,Financial,Financial difficulties,2021-11-30,7720.0,12526.0,5704.0,1968.0,850.0,827.0,793.0,516.0,30880.0
Nov21,Financial,Housing affordability stress,2021-11-30,7261.0,10029.0,4848.0,1646.0,627.0,1084.0,745.0,474.0,26701.0
Nov21,Financial,Problematic gambling,2021-11-30,62.0,52.0,28.0,5.0,18.0,2.0,8.0,10.0,185.0
Nov21,Financial,Unemployment,2021-11-30,2509.0,3554.0,1663.0,896.0,631.0,196.0,337.0,247.0,10028.0
Nov21,Health,Health,2021-11-30,6103.0,7818.0,3026.0,1725.0,1664.0,1036.0,699.0,390.0,22444.0
Nov21,Health,Medical issues,2021-11-30,1847.0,2648.0,1331.0,544.0,552.0,378.0,247.0,167.0,7711.0
Nov21,Health,Mental health issues,2021-11-30,4960.0,6013.0,2040.0,1029.0,1254.0,822.0,505.0,118.0,16729.0
Nov21,Health,Problematic alcohol use,2021-11-30,507.0,720.0,294.0,352.0,175.0,84.0,82.0,141.0,2354.0
Nov21,Health,Problematic drug or substance use,2021-11-30,1276.0,2275.0,500.0,484.0,340.0,118.0,175.0,79.0,5246.0
Nov21,Interpersonal,Family and domestic violence,2021-11-30,7951.0,13860.0,3817.0,2994.0,1460.0,491.0,708.0,1162.0,32392.0
Nov21,Interpersonal,Interpersonal relationships,2021-11-30,11733.0,17461.0,5862.0,3882.0,2092.0,1186.0,1065.0,1473.0,44692.0
Nov21,Interpersonal,Non-family violence,2021-11-30,417.0,692.0,239.0,113.0,41.0,112.0,61.0,46.0,1720.0
Nov21,Interpersonal,Relationship/family breakdown,2021-11-30,5706.0,5560.0,2699.0,1416.0,616.0,700.0,737.0,355.0,17781.0
Nov21,Interpersonal,Sexual abuse,2021-11-30,333.0,565.0,157.0,188.0,63.0,33.0,30.0,57.0,1424.0
Nov21,Interpersonal,Time out from family/other situation,2021-11-30,2226.0,2088.0,1388.0,718.0,74.0,427.0,245.0,287.0,7452.0
Nov21,Not stated,Not stated,2021-11-30,149.0,162.0,10.0,14.0,0.0,19.0,4.0,505.0,862.0
Nov21,Other,Discrimination including racial discrimination,2021-11-30,131.0,138.0,44.0,29.0,57.0,4.0,35.0,3.0,441.0
Nov21,Other,Disengagement with school or other education and training,2021-11-30,460.0,371.0,131.0,124.0,276.0,23.0,18.0,28.0,1431.0
Nov21,Other,Itinerant,2021-11-30,636.0,986.0,334.0,250.0,316.0,151.0,30.0,72.0,2775.0
Nov21,Other,Lack of family and/or community support,2021-11-30,4572.0,5247.0,3256.0,1518.0,526.0,776.0,558.0,451.0,16893.0
Nov21,Other,Other,2021-11-30,6959.0,8965.0,4537.0,2585.0,1491.0,1164.0,896.0,915.0,27497.0
Nov21,Other,Other (not elsewhere classified),2021-11-30,1370.0,1985.0,1010.0,730.0,206.0,178.0,230.0,339.0,6048.0
Nov21,Other,Transition from custodial arrangements,2021-11-30,543.0,1331.0,202.0,109.0,217.0,85.0,41.0,61.0,2589.0
Nov21,Other,Transition from foster care and child safety residential placements,2021-11-30,95.0,150.0,77.0,28.0,14.0,11.0,13.0,28.0,416.0
Nov21,Other,Transition from other care arrangements,2021-11-30,260.0,323.0,116.0,61.0,22.0,74.0,43.0,34.0,933.0
Nov21,Other,Unable to return home due to environmental reasons,2021-11-30,422.0,381.0,147.0,130.0,150.0,75.0,79.0,28.0,1412.0
Nov21,Total,Total clients,2021-11-30,24238.0,33380.0,14131.0,7076.0,6736.0,2719.0,1976.0,3527.0,93621.0
Nov22,Accommodation,Accommodation,2022-11-30,12916.0,16137.0,9188.0,3047.0,4814.0,2003.0,1234.0,1217.0,50460.0
Nov22,Accommodation,Housing crisis (e.g. eviction),2022-11-30,8602.0,10038.0,6115.0,1548.0,3584.0,1072.0,763.0,418.0,32103.0
Nov22,Accommodation,Inadequate or inappropriate dwelling conditions,2022-11-30,4803.0,8429.0,4392.0,1748.0,1185.0,1014.0,657.0,805.0,23000.0
Nov22,Accommodation,Previous accommodation ended,2022-11-30,3249.0,4729.0,2730.0,993.0,307.0,846.0,323.0,202.0,13370.0
Nov22,Covid,Covid-19,2022-11-30,124.0,986.0,33.0,19.0,8.0,0.0,28.0,7.0,1205.0
Nov22,Financial,Financial,2022-11-30,10669.0,15818.0,8125.0,2873.0,1574.0,1263.0,1217.0,780.0,42258.0
Nov22,Health,Health,2022-11-30,5279.0,7519.0,2914.0,1732.0,1506.0,967.0,682.0,355.0,20929.0
Nov22,Health,Medical issues,2022-11-30,1513.0,2639.0,1205.0,620.0,503.0,361.0,219.0,151.0,7209.0
Nov22,Health,Mental health issues,2022-11-30,4279.0,5610.0,1998.0,1059.0,1116.0,755.0,498.0,129.0,15428.0
Nov22,Health,Problematic alcohol use,2022-11-30,452.0,673.0,282.0,268.0,157.0,86.0,71.0,120.0,2109.0
Nov22,Health,Problematic drug or substance use,2022-11-30,1076.0,2135.0,505.0,423.0,308.0,132.0,167.0,63.0,4807.0
Nov22,Interpersonal,Family and domestic violence,2022-11-30,7486.0,12492.0,3932.0,2940.0,1409.0,562.0,732.0,1110.0,30613.0
Nov22,Interpersonal,Interpersonal relationships,2022-11-30,10934.0,15826.0,5830.0,3913.0,2094.0,1241.0,1089.0,1421.0,42275.0
Nov22,Interpersonal,Non-family violence,2022-11-30,424.0,566.0,240.0,98.0,37.0,128.0,59.0,46.0,1598.0
Nov22,Interpersonal,Relationship/family breakdown,2022-11-30,5262.0,5396.0,2526.0,1403.0,689.0,711.0,758.0,215.0,16939.0
Nov22,Interpersonal,Sexual abuse,2022-11-30,335.0,575.0,196.0,215.0,66.0,39.0,47.0,39.0,1510.0
Nov22,Interpersonal,Time out from family/other situation,2022-11-30,2160.0,2086.0,1330.0,781.0,86.0,408.0,248.0,298.0,7394.0
Nov22,Not stated,Not stated,2022-11-30,288.0,184.0,21.0,17.0,0.0,29.0,15.0,490.0,1033.0
Nov22,Other,Other,2022-11-30,6624.0,9370.0,4667.0,2364.0,1396.0,1121.0,807.0,804.0,27127.0
Nov22,Total,Total clients,2022-11-30,23557.0,32077.0,14897.0,7074.0,6802.0,2818.0,2062.0,3434.0,92509.0
Oct17,Accommodation,Accommodation,2017-10-31,12785.0,15547.0,6872.0,2433.0,3571.0,1653.0,1012.0,1458.0,45227.0
Oct17,Accommodation,Housing crisis (e.g. eviction),2017-10-31,9382.0,11270.0,4790.0,1440.0,1891.0,1144.0,649.0,840.0,31361.0
Oct17,Accommodation,Inadequate or inappropriate dwelling conditions,2017-10-31,4624.0,6804.0,3137.0,1154.0,1554.0,685.0,455.0,778.0,19164.0
Oct17,Accommodation,Previous accommodation ended,2017-10-31,3495.0,4062.0,1886.0,800.0,381.0,706.0,360.0,215.0,11887.0
Oct17,Financial,Employment difficulties,2017-10-31,927.0,1164.0,469.0,243.0,185.0,47.0,65.0,111.0,3209.0
Oct17,Financial,Financial,2017-10-31,10420.0,12946.0,5520.0,2490.0,1460.0,976.0,834.0,907.0,35488.0
Oct17,Financial,Financial difficulties,2017-10-31,7614.0,10632.0,4271.0,1939.0,904.0,704.0,595.0,666.0,27286.0
Oct17,Financial,Housing affordability stress,2017-10-31,6026.0,6921.0,3489.0,1113.0,537.0,624.0,555.0,430.0,19691.0
Oct17,Financial,Problematic gambling,2017-10-31,79.0,67.0,36.0,8.0,24.0,8.0,5.0,6.0,233.0
Oct17,Financial,Unemployment,2017-10-31,2418.0,2367.0,1147.0,627.0,373.0,181.0,139.0,192.0,7440.0
Oct17,Health,Health,2017-10-31,5666.0,6407.0,2256.0,1233.0,1379.0,839.0,481.0,475.0,18705.0
Oct17,Health,Medical issues,2017-10-31,1802.0,2385.0,895.0,368.0,421.0,302.0,176.0,170.0,6512.0
Oct17,Health,Mental health issues,2017-10-31,4042.0,4484.0,1404.0,703.0,907.0,647.0,333.0,154.0,12653.0
Oct17,Health,Problematic alcohol use,2017-10-31,735.0,558.0,352.0,241.0,187.0,92.0,44.0,162.0,2370.0
Oct17,Health,Problematic drug or substance use,2017-10-31,1531.0,1601.0,478.0,469.0,354.0,139.0,115.0,115.0,4798.0
Oct17,Interpersonal,Family and domestic violence,2017-10-31,6693.0,12894.0,2887.0,2544.0,1999.0,493.0,498.0,1020.0,28970.0
Oct17,Interpersonal,Interpersonal relationships,2017-10-31,10447.0,16403.0,4594.0,3431.0,2590.0,1092.0,808.0,1271.0,40555.0
Oct17,Interpersonal,Non-family violence,2017-10-31,432.0,477.0,187.0,80.0,62.0,94.0,59.0,53.0,1444.0
Oct17,Interpersonal,Relationship/family breakdown,2017-10-31,5707.0,5157.0,2212.0,1276.0,582.0,625.0,603.0,387.0,16527.0
Oct17,Interpersonal,Sexual abuse,2017-10-31,349.0,468.0,102.0,169.0,73.0,22.0,28.0,22.0,1232.0
Oct17,Interpersonal,Time out from family/other situation,2017-10-31,1975.0,1809.0,1071.0,671.0,129.0,342.0,189.0,292.0,6473.0
Oct17,Not stated,Not stated,2017-10-31,158.0,176.0,8.0,168.0,0.0,1.0,6.0,12.0,528.0
Oct17,Other,Discrimination including racial discrimination,2017-10-31,129.0,102.0,53.0,18.0,90.0,9.0,1.0,4.0,406.0
Oct17,Other,Disengagement with school or other education and training,2017-10-31,700.0,497.0,95.0,117.0,261.0,16.0,28.0,105.0,1819.0
Oct17,Other,Itinerant,2017-10-31,664.0,801.0,357.0,93.0,361.0,187.0,8.0,61.0,2528.0
Oct17,Other,Lack of family and/or community support,2017-10-31,4436.0,4271.0,2259.0,1122.0,516.0,560.0,412.0,508.0,14067.0
Oct17,Other,Other,2017-10-31,7072.0,8712.0,3412.0,1866.0,1562.0,859.0,693.0,1194.0,25339.0
Oct17,Other,Other (not elsewhere classified),2017-10-31,1681.0,3291.0,872.0,581.0,257.0,110.0,159.0,614.0,7565.0
Oct17,Other,Transition from custodial arrangements,2017-10-31,627.0,906.0,144.0,103.0,218.0,60.0,57.0,99.0,2214.0
Oct17,Other,Transition from foster care and child safety residential placements,2017-10-31,100.0,153.0,76.0,41.0,21.0,23.0,8.0,31.0,453.0
Oct17,Other,Transition from other care arrangements,2017-10-31,254.0,237.0,84.0,79.0,96.0,47.0,35.0,34.0,866.0
Oct17,Other,Unable to return home due to environmental reasons,2017-10-31,496.0,408.0,194.0,142.0,122.0,38.0,62.0,26.0,1487.0
Oct17,Total,Total clients,2017-10-31,22115.0,31564.0,10824.0,6102.0,6281.0,2219.0,1616.0,3137.0,83618.0
Oct18,Accommodation,Accommodation,2018-10-31,12699.0,16643.0,7512.0,2524.0,4179.0,1786.0,981.0,1552.0,47788.0
Oct18,Accommodation,Housing crisis (e.g. eviction),2018-10-31,8676.0,11500.0,4885.0,1452.0,2508.0,1178.0,618.0,730.0,31508.0
Oct18,Accommodation,Inadequate or inappropriate dwelling conditions,2018-10-31,4658.0,7652.0,3557.0,1291.0,1572.0,839.0,442.0,951.0,20941.0
Oct18,Accommodation,Previous accommodation ended,2018-10-31,3602.0,4394.0,1923.0,827.0,429.0,722.0,339.0,228.0,12457.0
Oct18,Financial,Employment difficulties,2018-10-31,1039.0,1348.0,586.0,259.0,138.0,78.0,95.0,121.0,3663.0
Oct18,Financial,Financial,2018-10-31,11182.0,14897.0,6602.0,2840.0,1595.0,1119.0,853.0,1027.0,40063.0
Oct18,Financial,Financial difficulties,2018-10-31,8206.0,12094.0,5173.0,2261.0,1064.0,803.0,624.0,726.0,30916.0
Oct18,Financial,Housing affordability stress,2018-10-31,6436.0,8363.0,4014.0,1291.0,450.0,774.0,557.0,486.0,22357.0
Oct18,Financial,Problematic gambling,2018-10-31,106.0,75.0,38.0,8.0,15.0,4.0,6.0,7.0,259.0
Oct18,Financial,Unemployment,2018-10-31,2555.0,2789.0,1366.0,706.0,540.0,221.0,169.0,199.0,8542.0
Oct18,Health,Health,2018-10-31,6142.0,7197.0,2631.0,1499.0,1646.0,858.0,473.0,448.0,20863.0
Oct18,Health,Medical issues,2018-10-31,1944.0,2527.0,1049.0,457.0,548.0,352.0,139.0,164.0,7173.0
Oct18,Health,Mental health issues,2018-10-31,4349.0,5234.0,1704.0,889.0,1159.0,649.0,376.0,135.0,14477.0
Oct18,Health,Problematic alcohol use,2018-10-31,781.0,640.0,326.0,264.0,169.0,90.0,47.0,170.0,2487.0
Oct18,Health,Problematic drug or substance use,2018-10-31,1655.0,1933.0,495.0,495.0,371.0,142.0,111.0,87.0,5283.0
Oct18,Interpersonal,Family and domestic violence,2018-10-31,7451.0,12793.0,3147.0,2697.0,2016.0,491.0,481.0,1011.0,30021.0
Oct18,Interpersonal,Interpersonal relationships,2018-10-31,11463.0,16563.0,5024.0,3732.0,2674.0,1095.0,805.0,1242.0,42519.0
Oct18,Interpersonal,Non-family violence,2018-10-31,436.0,737.0,151.0,194.0,49.0,82.0,60.0,52.0,1760.0
Oct18,Interpersonal,Relationship/family breakdown,2018-10-31,6142.0,5676.0,2386.0,1655.0,628.0,666.0,585.0,307.0,18037.0
Oct18,Interpersonal,Sexual abuse,2018-10-31,372.0,520.0,151.0,179.0,58.0,26.0,32.0,28.0,1366.0
Oct18,Interpersonal,Time out from family/other situation,2018-10-31,2117.0,2060.0,1071.0,830.0,210.0,427.0,203.0,252.0,7167.0
Oct18,Not stated,Not stated,2018-10-31,239.0,217.0,11.0,97.0,0.0,6.0,5.0,17.0,589.0
Oct18,Other,Discrimination including racial discrimination,2018-10-31,163.0,149.0,51.0,22.0,67.0,8.0,6.0,4.0,470.0
Oct18,Other,Disengagement with school or other education and training,2018-10-31,654.0,522.0,110.0,159.0,274.0,21.0,24.0,58.0,1822.0
Oct18,Other,Itinerant,2018-10-31,615.0,1014.0,338.0,100.0,332.0,187.0,10.0,142.0,2737.0
Oct18,Other,Lack of family and/or community support,2018-10-31,4854.0,5136.0,2676.0,1284.0,627.0,718.0,414.0,543.0,16244.0
Oct18,Other,Other,2018-10-31,7834.0,9095.0,4102.0,1978.0,1554.0,1001.0,695.0,1160.0,27387.0
Oct18,Other,Other (not elsewhere classified),2018-10-31,2083.0,2281.0,1172.0,578.0,222.0,102.0,173.0,449.0,7059.0
Oct18,Other,Transition from custodial arrangements,2018-10-31,637.0,1280.0,183.0,95.0,197.0,86.0,40.0,87.0,2600.0
Oct18,Other,Transition from foster care and child safety residential placements,2018-10-31,96.0,210.0,66.0,32.0,11.0,23.0,14.0,33.0,485.0
Oct18,Other,Transition from other care arrangements,2018-10-31,227.0,264.0,86.0,83.0,54.0,57.0,35.0,23.0,829.0
Oct18,Other,Unable to return home due to environmental reasons,2018-10-31,535.0,468.0,201.0,180.0,121.0,43.0,69.0,24.0,1641.0
Oct18,Total,Total clients,2018-10-31,23891.0,32738.0,12610.0,6397.0,6543.0,2339.0,1587.0,3223.0,89103.0
Oct19,Accommodation,Accommodation,2019-10-31,11637.0,16316.0,7195.0,2543.0,4219.0,1767.0,1082.0,1414.0,46097.0
Oct19,Accommodation,Housing crisis (e.g. eviction),2019-10-31,7429.0,10017.0,4340.0,1350.0,2658.0,1068.0,634.0,675.0,28138.0
Oct19,Accommodation,Inadequate or inappropriate dwelling conditions,2019-10-31,4485.0,8489.0,3492.0,1239.0,1528.0,867.0,543.0,812.0,21437.0
Oct19,Accommodation,Previous accommodation ended,2019-10-31,3314.0,4709.0,1999.0,859.0,439.0,772.0,407.0,224.0,12714.0
Oct19,Financial,Employment difficulties,2019-10-31,1316.0,1788.0,605.0,226.0,159.0,77.0,125.0,165.0,4459.0
Oct19,Financial,Financial,2019-10-31,11032.0,15807.0,6315.0,2690.0,1709.0,1324.0,984.0,992.0,40787.0
Oct19,Financial,Financial difficulties,2019-10-31,7933.0,12576.0,4901.0,2032.0,1112.0,915.0,715.0,709.0,30854.0
Oct19,Financial,Housing affordability stress,2019-10-31,6434.0,9358.0,3888.0,1253.0,555.0,961.0,653.0,523.0,23606.0
Oct19,Financial,Problematic gambling,2019-10-31,99.0,68.0,42.0,9.0,16.0,7.0,1.0,11.0,253.0
Oct19,Financial,Unemployment,2019-10-31,2611.0,3166.0,1508.0,789.0,584.0,241.0,269.0,269.0,9428.0
Oct19,Health,Health,2019-10-31,5874.0,7854.0,2681.0,1555.0,1651.0,1000.0,551.0,431.0,21567.0
Oct19,Health,Medical issues,2019-10-31,1687.0,2724.0,1084.0,515.0,520.0,323.0,197.0,174.0,7216.0
Oct19,Health,Mental health issues,2019-10-31,4398.0,5743.0,1747.0,914.0,1193.0,811.0,397.0,151.0,15337.0
Oct19,Health,Problematic alcohol use,2019-10-31,685.0,791.0,309.0,231.0,152.0,79.0,56.0,140.0,2442.0
Oct19,Health,Problematic drug or substance use,2019-10-31,1577.0,2044.0,553.0,518.0,348.0,154.0,119.0,98.0,5405.0
Oct19,Interpersonal,Family and domestic violence,2019-10-31,7251.0,14330.0,3294.0,2606.0,1735.0,466.0,566.0,1020.0,31223.0
Oct19,Interpersonal,Interpersonal relationships,2019-10-31,11163.0,18154.0,5214.0,3571.0,2428.0,1130.0,931.0,1550.0,44075.0
Oct19,Interpersonal,Non-family violence,2019-10-31,416.0,751.0,167.0,176.0,38.0,107.0,52.0,62.0,1769.0
Oct19,Interpersonal,Relationship/family breakdown,2019-10-31,5801.0,5742.0,2416.0,1555.0,663.0,649.0,697.0,352.0,17864.0
Oct19,Interpersonal,Sexual abuse,2019-10-31,387.0,596.0,158.0,207.0,62.0,39.0,42.0,43.0,1534.0
Oct19,Interpersonal,Time out from family/other situation,2019-10-31,2142.0,2171.0,1242.0,781.0,187.0,440.0,232.0,560.0,7752.0
Oct19,Not stated,Not stated,2019-10-31,515.0,141.0,16.0,22.0,0.0,5.0,4.0,125.0,823.0
Oct19,Other,Discrimination including racial discrimination,2019-10-31,176.0,179.0,51.0,25.0,55.0,6.0,17.0,1.0,510.0
Oct19,Other,Disengagement with school or other education and training,2019-10-31,685.0,519.0,118.0,92.0,258.0,31.0,34.0,51.0,1788.0
